year,aun,county,district,grade,science_a,science_p,science_b,science_bb
2008,122092002,Bucks,CENTENNIAL SD,8,21.3,43.4,20.7,14.6
2008,122092002,Bucks,CENTENNIAL SD,11,7.5,21.1,49.6,21.9
2008,122092102,Bucks,CENTRAL BUCKS SD,4,58.7,35.8,4.4,1.1
2008,122092102,Bucks,CENTRAL BUCKS SD,8,33.5,47.9,14.8,3.8
2008,122092102,Bucks,CENTRAL BUCKS SD,11,23.2,38.7,34.1,4
2008,122092353,Bucks,COUNCIL ROCK SD,4,54.5,39.2,4.8,1.4
2008,122092353,Bucks,COUNCIL ROCK SD,8,27.2,50,15.8,6.9
2008,122092353,Bucks,COUNCIL ROCK SD,11,16.1,30.5,40.7,12.8
2008,122097203,Bucks,MORRISVILLE BOROUGH SD,4,45.5,43.6,10.9,0
2008,122097203,Bucks,MORRISVILLE BOROUGH SD,8,8.1,31.1,28.4,32.4
2008,122097203,Bucks,MORRISVILLE BOROUGH SD,11,1.7,13.6,61,23.7
2008,122097502,Bucks,NESHAMINY SD,4,43.2,47.8,7.1,1.8
2008,122097502,Bucks,NESHAMINY SD,8,16.2,45.1,21.9,16.8
2008,122097502,Bucks,NESHAMINY SD,11,7.9,27.5,51.3,13.3
2008,122097604,Bucks,NEW HOPE-SOLEBURY SD,4,61.9,33.3,4.8,0
2008,122097604,Bucks,NEW HOPE-SOLEBURY SD,8,35.6,46.6,13.6,4.2
2008,122097604,Bucks,NEW HOPE-SOLEBURY SD,11,31.5,38.7,26.1,3.6
2008,122098003,Bucks,PALISADES SD,4,57,33.1,9.1,0.8
2008,122098003,Bucks,PALISADES SD,8,20.8,42.8,24.9,11.6
2008,122098003,Bucks,PALISADES SD,11,16.8,38.2,40.8,4.2
2008,122098103,Bucks,PENNRIDGE SD,4,51.1,41.5,6,1.4
2008,122098103,Bucks,PENNRIDGE SD,8,18.3,47.8,20.2,13.7
2008,122098103,Bucks,PENNRIDGE SD,11,22.1,33,36.5,8.3
2008,122098202,Bucks,PENNSBURY SD,4,50.3,42.3,5.7,1.7
2008,122098202,Bucks,PENNSBURY SD,8,18.8,43.6,25.1,12.5
2008,122098202,Bucks,PENNSBURY SD,11,11.2,28.3,47,13.4
2008,122098403,Bucks,QUAKERTOWN COMMUNITY SD,4,53.8,39.2,6.2,0.8
2008,122098403,Bucks,QUAKERTOWN COMMUNITY SD,8,23.3,42.3,23,11.5
2008,122098403,Bucks,QUAKERTOWN COMMUNITY SD,11,8.5,29.4,49.8,12.4
2008,104101252,Butler,BUTLER AREA SD,4,40.6,44.7,10.2,4.5
2008,104101252,Butler,BUTLER AREA SD,8,18.8,46.3,21.2,13.7
2008,104101252,Butler,BUTLER AREA SD,11,9,30.8,46,14.2
2008,104103603,Butler,KARNS CITY AREA SD,4,51.2,39.4,7.1,2.4
2008,104103603,Butler,KARNS CITY AREA SD,8,17.2,43.4,25.5,13.8
2008,104103603,Butler,KARNS CITY AREA SD,11,12.6,33.9,40.2,13.4
2008,104105003,Butler,MARS AREA SD,4,64.5,32.7,2.8,0
2008,104105003,Butler,MARS AREA SD,8,24.3,52.4,15.7,7.6
2008,104105003,Butler,MARS AREA SD,11,13,31.6,47.9,7.4
2008,104105353,Butler,MONITEAU SD,4,55,41.4,3.6,0
2008,104105353,Butler,MONITEAU SD,8,10.1,36.4,32.6,20.9
2008,104105353,Butler,MONITEAU SD,11,7,19.7,55.6,17.6
2008,104107903,Butler,SENECA VALLEY SD,4,59.1,36.3,3.6,0.9
2008,104107903,Butler,SENECA VALLEY SD,8,31.7,46.2,17.5,4.6
2008,104107903,Butler,SENECA VALLEY SD,11,15.6,31.8,45.9,6.8
2008,104107503,Butler,SLIPPERY ROCK AREA SD,4,57.7,27.4,11.3,3.6
2008,104107503,Butler,SLIPPERY ROCK AREA SD,8,25.9,34.1,23.4,16.6
2008,104107503,Butler,SLIPPERY ROCK AREA SD,11,14.4,31.9,46.3,7.4
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,4,58.8,34.1,6.2,0.9
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,8,21.3,52.1,20.9,5.7
2008,104107803,Butler,SOUTH BUTLER COUNTY SD,11,13.4,36.2,46.9,3.6
2008,108110603,Cambria,BLACKLICK VALLEY SD,4,23.4,46.8,25.5,4.3
2008,108110603,Cambria,BLACKLICK VALLEY SD,8,4.3,38.3,31.9,25.5
2008,108110603,Cambria,BLACKLICK VALLEY SD,11,6.8,28.8,40.7,23.7
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,4,38,50,8.7,3.3
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,8,28.2,51.8,9.1,10.9
2008,108111203,Cambria,CAMBRIA HEIGHTS SD,11,8.3,34.7,44.6,12.4
2008,108111303,Cambria,CENTRAL CAMBRIA SD,4,51.9,40,8.1,0
2008,108111303,Cambria,CENTRAL CAMBRIA SD,8,14.6,45.8,24.3,15.3
2008,108111303,Cambria,CENTRAL CAMBRIA SD,11,6.9,39.6,39.6,13.8
2008,108111403,Cambria,CONEMAUGH VALLEY SD,4,44.3,45.9,9.8,0
2008,108111403,Cambria,CONEMAUGH VALLEY SD,8,12.5,52.8,23.6,11.1
2008,108111403,Cambria,CONEMAUGH VALLEY SD,11,11.9,33.9,44.1,10.2
2008,108112003,Cambria,FERNDALE AREA SD,4,32.8,52.5,9.8,4.9
2008,108112003,Cambria,FERNDALE AREA SD,8,4.2,35.2,28.2,32.4
2008,108112003,Cambria,FERNDALE AREA SD,11,9.1,29.1,56.4,5.5
2008,108112203,Cambria,FOREST HILLS SD,4,48.6,42.9,5.7,2.9
2008,108112203,Cambria,FOREST HILLS SD,8,16,45.1,24,14.9
2008,108112203,Cambria,FOREST HILLS SD,11,3.4,21.8,58.1,16.8
2008,108112502,Cambria,GREATER JOHNSTOWN SD,4,18,50.3,24.6,7.1
2008,108112502,Cambria,GREATER JOHNSTOWN SD,8,2.5,22.8,31.2,43.6
2008,108112502,Cambria,GREATER JOHNSTOWN SD,11,1.1,14.5,50.5,33.9
2008,108114503,Cambria,NORTHERN CAMBRIA SD,4,39.5,38.3,19.8,2.5
2008,108114503,Cambria,NORTHERN CAMBRIA SD,8,12.9,37.6,20.4,29
2008,108114503,Cambria,NORTHERN CAMBRIA SD,11,1.2,16.7,56,26.2
2008,108116003,Cambria,PENN CAMBRIA SD,4,43.8,46.7,9.5,0
2008,108116003,Cambria,PENN CAMBRIA SD,8,16.7,46.3,25.9,11.1
2008,108116003,Cambria,PENN CAMBRIA SD,11,4.9,15.2,59.8,20.1
2008,108116303,Cambria,PORTAGE AREA SD,4,54.7,42.2,3.1,0
2008,108116303,Cambria,PORTAGE AREA SD,8,11.3,43.7,16.9,28.2
2008,108116303,Cambria,PORTAGE AREA SD,11,15.3,28.8,44.1,11.9
2008,108116503,Cambria,RICHLAND SD,4,70.4,27,2.6,0
2008,108116503,Cambria,RICHLAND SD,8,19.8,43.8,24.8,11.6
2008,108116503,Cambria,RICHLAND SD,11,13.1,28.8,47.5,10.6
2008,108118503,Cambria,WESTMONT HILLTOP SD,4,47,43.5,9.6,0
2008,108118503,Cambria,WESTMONT HILLTOP SD,8,21.1,45.1,21.1,12.7
2008,108118503,Cambria,WESTMONT HILLTOP SD,11,19.7,37.6,40.1,2.5
2008,109122703,Cameron,CAMERON COUNTY SD,4,50.9,43.4,1.9,3.8
2008,109122703,Cameron,CAMERON COUNTY SD,8,16.7,38.3,33.3,11.7
2008,109122703,Cameron,CAMERON COUNTY SD,11,9,35.8,52.2,3
2008,121135003,Carbon,JIM THORPE AREA SD,4,28.5,58.2,8.5,4.8
2008,121135003,Carbon,JIM THORPE AREA SD,8,11.7,37.7,30.5,20.1
2008,121135003,Carbon,JIM THORPE AREA SD,11,4.5,23.3,60.9,11.3
2008,121135503,Carbon,LEHIGHTON AREA SD,4,45.7,41.6,11.6,1.2
2008,121135503,Carbon,LEHIGHTON AREA SD,8,20.6,48.5,21.1,9.8
2008,121135503,Carbon,LEHIGHTON AREA SD,11,13.1,28.8,45.6,12.5
2008,121136503,Carbon,PALMERTON AREA SD,4,47.3,48,4.7,0
2008,121136503,Carbon,PALMERTON AREA SD,8,16,39.4,27.1,17.6
2008,121136503,Carbon,PALMERTON AREA SD,11,6.7,22.4,55.2,15.7
2008,121136603,Carbon,PANTHER VALLEY SD,4,18.1,56,18.1,7.8
2008,121136603,Carbon,PANTHER VALLEY SD,8,8.3,36.7,29.2,25.8
2008,121136603,Carbon,PANTHER VALLEY SD,11,3.1,11.8,59.1,26
2008,121139004,Carbon,WEATHERLY AREA SD,4,74.5,16.4,7.3,1.8
2008,121139004,Carbon,WEATHERLY AREA SD,8,14.3,55.1,18.4,12.2
2008,121139004,Carbon,WEATHERLY AREA SD,11,7.8,21.9,62.5,7.8
2008,110141003,Centre,BALD EAGLE AREA SD,4,39.8,45.3,10.9,3.9
2008,110141003,Centre,BALD EAGLE AREA SD,8,9.4,37.6,32.2,20.8
2008,110141003,Centre,BALD EAGLE AREA SD,11,9.5,31,47.5,12
2008,110141103,Centre,BELLEFONTE AREA SD,4,58.2,33,7.1,1.6
2008,110141103,Centre,BELLEFONTE AREA SD,8,14.4,43.7,24.7,17.2
2008,110141103,Centre,BELLEFONTE AREA SD,11,8.3,22.6,51.7,17.4
2008,110147003,Centre,PENNS VALLEY AREA SD,4,58.5,30.9,9.6,1.1
2008,110147003,Centre,PENNS VALLEY AREA SD,8,13,34.3,37,15.7
2008,110147003,Centre,PENNS VALLEY AREA SD,11,10.9,37.5,37.5,14.1
2008,110148002,Centre,STATE COLLEGE AREA SD,4,67.8,26.1,4.8,1.3
2008,110148002,Centre,STATE COLLEGE AREA SD,8,33.3,43.5,14.8,8.3
2008,110148002,Centre,STATE COLLEGE AREA SD,11,26.3,34.6,34.8,4.3
2008,124150503,Chester,AVON GROVE SD,4,47.9,38.3,10.3,3.5
2008,124150503,Chester,AVON GROVE SD,8,29.9,42.8,18.6,8.7
2008,124150503,Chester,AVON GROVE SD,11,8.4,22.7,39.8,29.1
2008,124151902,Chester,COATESVILLE AREA SD,4,28.9,43,17.8,10.4
2008,124151902,Chester,COATESVILLE AREA SD,8,6.8,25,28.2,39.9
2008,124151902,Chester,COATESVILLE AREA SD,11,7.5,22.6,45.1,24.8
2008,124152003,Chester,DOWNINGTOWN AREA SD,4,63.7,30.5,4.4,1.4
2008,124152003,Chester,DOWNINGTOWN AREA SD,8,31.9,43.2,16.9,8
2008,124152003,Chester,DOWNINGTOWN AREA SD,11,18.9,37.9,38.7,4.6
2008,124153503,Chester,GREAT VALLEY SD,4,67.9,29.7,1.7,0.7
2008,124153503,Chester,GREAT VALLEY SD,8,50.2,36.1,8.4,5.4
2008,124153503,Chester,GREAT VALLEY SD,11,22.4,39.7,33.3,4.5
2008,124154003,Chester,KENNETT CONSOLIDATED SD,4,51.7,31.6,12.2,4.5
2008,124154003,Chester,KENNETT CONSOLIDATED SD,8,22,37,21.3,19.7
2008,124154003,Chester,KENNETT CONSOLIDATED SD,11,15.4,22.5,44.3,17.8
2008,124156503,Chester,OCTORARA AREA SD,4,54.8,33.7,9.6,1.8
2008,124156503,Chester,OCTORARA AREA SD,8,15.7,36.1,27.3,20.8
2008,124156503,Chester,OCTORARA AREA SD,11,9.2,22.9,50.9,17
2008,124156603,Chester,OWEN J ROBERTS SD,4,66.2,27.9,4.6,1.3
2008,124156603,Chester,OWEN J ROBERTS SD,8,33.7,43.6,14.2,8.5
2008,124156603,Chester,OWEN J ROBERTS SD,11,14,38.8,39.9,7.3
2008,124156703,Chester,OXFORD AREA SD,4,33.5,44.5,15.8,6.3
2008,124156703,Chester,OXFORD AREA SD,8,23.8,37.5,18.8,19.9
2008,124156703,Chester,OXFORD AREA SD,11,7.9,21.5,51.7,18.9
2008,124157203,Chester,PHOENIXVILLE AREA SD,4,51.3,39.3,6.7,2.7
2008,124157203,Chester,PHOENIXVILLE AREA SD,8,28,40.1,18.7,13.2
2008,124157203,Chester,PHOENIXVILLE AREA SD,11,13.6,37.3,42.7,6.4
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,4,67.1,29.5,2.9,0.5
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,8,41.6,42,11.9,4.5
2008,124157802,Chester,TREDYFFRIN-EASTTOWN SD,11,40.7,36.5,20,2.9
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,4,73.8,24.2,1.7,0.3
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,8,46.2,43.7,7.8,2.2
2008,124158503,Chester,UNIONVILLE-CHADDS FORD SD,11,30.8,38.4,25.8,5
2008,124159002,Chester,WEST CHESTER AREA SD,4,62.8,32.3,3.9,1.1
2008,124159002,Chester,WEST CHESTER AREA SD,8,30.2,43.6,17.6,8.7
2008,124159002,Chester,WEST CHESTER AREA SD,11,16.3,34.2,38.4,11.1
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,4,44.3,44.3,9.8,1.6
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,8,12.5,33.8,36.3,17.5
2008,106160303,Clarion,ALLEGHENY-CLARION VALLEY SD,11,6.6,19.7,59,14.8
2008,106161203,Clarion,CLARION AREA SD,4,43.1,47.2,8.3,1.4
2008,106161203,Clarion,CLARION AREA SD,8,15.8,42.1,24.6,17.5
2008,106161203,Clarion,CLARION AREA SD,11,16.9,30.1,48.2,4.8
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,4,65.6,31.1,1.6,1.6
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,8,19.8,40.7,18.7,20.9
2008,106161703,Clarion,CLARION-LIMESTONE AREA SD,11,16.9,24.7,48.1,10.4
2008,106166503,Clarion,KEYSTONE SD,4,55.8,33.8,5.2,5.2
2008,106166503,Clarion,KEYSTONE SD,8,15,50.5,21.5,13.1
2008,106166503,Clarion,KEYSTONE SD,11,9.8,26.8,57.3,6.1
2008,106167504,Clarion,NORTH CLARION COUNTY SD,4,75.7,24.3,0,0
2008,106167504,Clarion,NORTH CLARION COUNTY SD,8,25.5,52.7,16.4,5.5
2008,106167504,Clarion,NORTH CLARION COUNTY SD,11,9.1,40,43.6,7.3
2008,106168003,Clarion,REDBANK VALLEY SD,4,39.3,52.4,7.1,1.2
2008,106168003,Clarion,REDBANK VALLEY SD,8,10.6,26,34.6,28.8
2008,106168003,Clarion,REDBANK VALLEY SD,11,7.7,27.5,53.8,11
2008,106169003,Clarion,UNION SD,4,42.6,46.3,9.3,1.9
2008,106169003,Clarion,UNION SD,8,6.8,40.9,29.5,22.7
2008,106169003,Clarion,UNION SD,11,13.8,17.2,62.1,6.9
2008,110171003,Clearfield,CLEARFIELD AREA SD,4,23.2,51.4,16.6,8.8
2008,110171003,Clearfield,CLEARFIELD AREA SD,8,12.7,35.7,28.6,23
2008,110171003,Clearfield,CLEARFIELD AREA SD,11,8.4,22.4,48.5,20.7
2008,110171803,Clearfield,CURWENSVILLE AREA SD,4,45.1,41.2,9.8,3.9
2008,110171803,Clearfield,CURWENSVILLE AREA SD,8,21.3,45.3,14.7,18.7
2008,110171803,Clearfield,CURWENSVILLE AREA SD,11,10.7,34.8,39.3,15.2
2008,106172003,Clearfield,DUBOIS AREA SD,4,42.9,42.2,11.7,3.2
2008,106172003,Clearfield,DUBOIS AREA SD,8,18.5,45.9,25.8,9.8
2008,106172003,Clearfield,DUBOIS AREA SD,11,9.9,28.3,51.1,10.7
2008,110173003,Clearfield,GLENDALE SD,4,19.7,55.7,16.4,8.2
2008,110173003,Clearfield,GLENDALE SD,8,9.4,28.1,34.4,28.1
2008,110173003,Clearfield,GLENDALE SD,11,7.6,19.7,47,25.8
2008,110173504,Clearfield,HARMONY AREA SD,4,54.5,40.9,4.5,0
2008,110173504,Clearfield,HARMONY AREA SD,8,3.2,38.7,41.9,16.1
2008,110173504,Clearfield,HARMONY AREA SD,11,6.7,16.7,53.3,23.3
2008,110175003,Clearfield,MOSHANNON VALLEY SD,4,45.6,35.3,14.7,4.4
2008,110175003,Clearfield,MOSHANNON VALLEY SD,8,2.5,29.1,30.4,38
2008,110175003,Clearfield,MOSHANNON VALLEY SD,11,1.1,16,66,17
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,4,35.8,44.8,14.2,5.2
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,8,13.2,40.4,28.5,17.9
2008,110177003,Clearfield,PHILIPSBURG-OSCEOLA AREA SD,11,10,30.7,51.4,7.9
2008,110179003,Clearfield,WEST BRANCH AREA SD,4,39.1,45.7,12,3.3
2008,110179003,Clearfield,WEST BRANCH AREA SD,8,13.7,42.2,23.5,20.6
2008,110179003,Clearfield,WEST BRANCH AREA SD,11,14.1,32.3,44.4,9.1
2008,110183602,Clinton,KEYSTONE CENTRAL SD,4,29.4,49.1,13.8,7.7
2008,110183602,Clinton,KEYSTONE CENTRAL SD,8,11.5,36.4,27.7,24.4
2008,110183602,Clinton,KEYSTONE CENTRAL SD,11,3.5,21.3,55.4,19.8
2008,116191004,Columbia,BENTON AREA SD,4,56.9,34.5,6.9,1.7
2008,116191004,Columbia,BENTON AREA SD,8,21.5,40,26.2,12.3
2008,116191004,Columbia,BENTON AREA SD,11,7.5,31.3,52.2,9
2008,116191103,Columbia,BERWICK AREA SD,4,25.1,55.6,14.3,4.9
2008,116191103,Columbia,BERWICK AREA SD,8,10.7,40.9,28.2,20.1
2008,116191103,Columbia,BERWICK AREA SD,11,7.3,32.1,47.7,12.8
2008,116191203,Columbia,BLOOMSBURG AREA SD,4,53,35,9.4,2.6
2008,116191203,Columbia,BLOOMSBURG AREA SD,8,20.8,36.2,21.5,21.5
2008,116191203,Columbia,BLOOMSBURG AREA SD,11,13.3,32.4,45.7,8.6
2008,116191503,Columbia,CENTRAL COLUMBIA SD,4,43.4,38.5,13.3,4.9
2008,116191503,Columbia,CENTRAL COLUMBIA SD,8,22.7,49.7,19.9,7.7
2008,116191503,Columbia,CENTRAL COLUMBIA SD,11,18.1,35.5,42.2,4.2
2008,116195004,Columbia,MILLVILLE AREA SD,4,65.5,32.8,1.7,0
2008,116195004,Columbia,MILLVILLE AREA SD,8,24.1,44.8,19,12.1
2008,116195004,Columbia,MILLVILLE AREA SD,11,14.6,34.1,48.8,2.4
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,4,41.2,48.7,6.7,3.4
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,8,21.7,50,20.8,7.5
2008,116197503,Columbia,SOUTHERN COLUMBIA AREA SD,11,17.3,34.7,43.9,4.1
2008,105201033,Crawford,CONNEAUT SD,4,48.6,41.3,7.3,2.8
2008,105201033,Crawford,CONNEAUT SD,8,11.1,38.2,28.1,22.6
2008,105201033,Crawford,CONNEAUT SD,11,4.5,19.1,62.3,14.1
2008,105201352,Crawford,CRAWFORD CENTRAL SD,4,43.3,42.6,10.3,3.8
2008,105201352,Crawford,CRAWFORD CENTRAL SD,8,14.9,38.3,22.1,24.7
2008,105201352,Crawford,CRAWFORD CENTRAL SD,11,10.8,25.4,48.5,15.3
2008,105204703,Crawford,PENNCREST SD,4,28.3,51,15.8,4.9
2008,105204703,Crawford,PENNCREST SD,8,19.8,40.6,21.8,17.7
2008,105204703,Crawford,PENNCREST SD,11,15.1,32.9,42.2,9.8
2008,115210503,Cumberland,BIG SPRING SD,4,36.3,49.1,12.3,2.4
2008,115210503,Cumberland,BIG SPRING SD,8,9.6,33.2,36.7,20.5
2008,115210503,Cumberland,BIG SPRING SD,11,7.2,18.9,53.4,20.5
2008,115211003,Cumberland,CAMP HILL SD,4,54.5,37.5,5.7,2.3
2008,115211003,Cumberland,CAMP HILL SD,8,31.6,42.9,14.3,11.2
2008,115211003,Cumberland,CAMP HILL SD,11,24.3,46.6,27.2,1.9
2008,115211103,Cumberland,CARLISLE AREA SD,4,46.7,40.2,9.6,3.4
2008,115211103,Cumberland,CARLISLE AREA SD,8,18.1,34.5,24.4,23
2008,115211103,Cumberland,CARLISLE AREA SD,11,13.3,24.6,40.9,21.2
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,4,58.4,35.1,5.2,1.3
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,8,35.1,46,13.1,5.9
2008,115211603,Cumberland,CUMBERLAND VALLEY SD,11,21.6,38,34.7,5.8
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,4,44.2,44.2,7.4,4.1
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,8,22.2,44,19.3,14.5
2008,115212503,Cumberland,EAST PENNSBORO AREA SD,11,7.5,24.9,46.1,21.6
2008,115216503,Cumberland,MECHANICSBURG AREA SD,4,50.4,38.8,7.2,3.6
2008,115216503,Cumberland,MECHANICSBURG AREA SD,8,23.6,37.3,23.9,15.1
2008,115216503,Cumberland,MECHANICSBURG AREA SD,11,17,29,42.3,11.7
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,4,40.1,47.9,10.1,1.9
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,8,18.6,38.3,24.8,18.3
2008,115218003,Cumberland,SHIPPENSBURG AREA SD,11,8.1,23.4,55.6,12.9
2008,115218303,Cumberland,SOUTH MIDDLETON SD,4,50.6,39.2,8.9,1.3
2008,115218303,Cumberland,SOUTH MIDDLETON SD,8,21.5,41.7,28.8,8
2008,115218303,Cumberland,SOUTH MIDDLETON SD,11,5.8,31.6,46.2,16.4
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,4,41.8,38.7,14,5.5
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,8,17,35.3,24.7,23
2008,115221402,Dauphin,CENTRAL DAUPHIN SD,11,10.4,26.2,50.5,12.9
2008,115221753,Dauphin,DERRY TOWNSHIP SD,4,53.7,38.9,5.2,2.2
2008,115221753,Dauphin,DERRY TOWNSHIP SD,8,33.2,48.8,12.4,5.6
2008,115221753,Dauphin,DERRY TOWNSHIP SD,11,30.1,35.6,31.8,2.4
2008,115222504,Dauphin,HALIFAX AREA SD,4,47.2,43.8,4.5,4.5
2008,115222504,Dauphin,HALIFAX AREA SD,8,17.9,36.8,25.3,20
2008,115222504,Dauphin,HALIFAX AREA SD,11,2.3,17.4,64,16.3
2008,115222752,Dauphin,HARRISBURG CITY SD,4,3.1,29.9,33.3,33.7
2008,115222752,Dauphin,HARRISBURG CITY SD,8,0.9,10.8,20.4,67.9
2008,115222752,Dauphin,HARRISBURG CITY SD,11,1,4.1,41,53.8
2008,115224003,Dauphin,LOWER DAUPHIN SD,4,45.1,42.7,10.8,1.4
2008,115224003,Dauphin,LOWER DAUPHIN SD,8,21.3,47.5,18.8,12.4
2008,115224003,Dauphin,LOWER DAUPHIN SD,11,13.7,35.6,41,9.8
2008,115226003,Dauphin,MIDDLETOWN AREA SD,4,38.5,46.7,12.8,2.1
2008,115226003,Dauphin,MIDDLETOWN AREA SD,8,13.8,35.9,30.9,19.3
2008,115226003,Dauphin,MIDDLETOWN AREA SD,11,7.1,31.4,44.2,17.3
2008,115226103,Dauphin,MILLERSBURG AREA SD,4,50,39.2,9.5,1.4
2008,115226103,Dauphin,MILLERSBURG AREA SD,8,20.5,35.9,28.2,15.4
2008,115226103,Dauphin,MILLERSBURG AREA SD,11,8.2,34.2,42.5,15.1
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,4,9.5,31,34.5,25
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,8,1.1,16.7,31.1,51.1
2008,115228003,Dauphin,STEELTON-HIGHSPIRE SD,11,3.7,6.1,53.7,36.6
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,4,49,37.9,9.2,3.9
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,8,23.2,38.6,21,17.2
2008,115228303,Dauphin,SUSQUEHANNA TOWNSHIP SD,11,14.2,19.8,45.3,20.8
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,4,39.7,45.7,12.9,1.7
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,8,11.6,33.7,26.3,28.4
2008,115229003,Dauphin,UPPER DAUPHIN AREA SD,11,1.2,22.9,55.4,20.5
2008,125231232,Delaware,CHESTER-UPLAND SD,4,3.5,33.8,37.7,25.1
2008,125231232,Delaware,CHESTER-UPLAND SD,8,0,4.4,21.6,74
2008,125231232,Delaware,CHESTER-UPLAND SD,11,0,0.8,32.9,66.3
2008,125231303,Delaware,CHICHESTER SD,4,27.8,54.8,13.9,3.5
2008,125231303,Delaware,CHICHESTER SD,8,5.8,34.6,31.2,28.5
2008,125231303,Delaware,CHICHESTER SD,11,5.7,16.3,55.5,22.4
2008,125234103,Delaware,GARNET VALLEY SD,4,58.4,36.5,4.6,0.6
2008,125234103,Delaware,GARNET VALLEY SD,8,31.8,50.7,13.4,4.1
2008,125234103,Delaware,GARNET VALLEY SD,11,22.9,31.8,38.5,6.7
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,4,47.3,42.4,8.8,1.6
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,8,20,43.3,25.8,10.8
2008,125234502,Delaware,HAVERFORD TOWNSHIP SD,11,14.7,29,45,11.3
2008,125235103,Delaware,INTERBORO SD,4,30.9,48.4,16.8,3.9
2008,125235103,Delaware,INTERBORO SD,8,16.5,39,26,18.4
2008,125235103,Delaware,INTERBORO SD,11,2.5,19.4,58.5,19.7
2008,125235502,Delaware,MARPLE NEWTOWN SD,4,50.5,43.8,4.3,1.4
2008,125235502,Delaware,MARPLE NEWTOWN SD,8,15.2,50.4,24.3,10.1
2008,125235502,Delaware,MARPLE NEWTOWN SD,11,8.6,16.8,46.1,28.6
2008,125236903,Delaware,PENN-DELCO SD,4,41.5,48.5,9.5,0.4
2008,125236903,Delaware,PENN-DELCO SD,8,11.4,43.2,26.8,18.6
2008,125236903,Delaware,PENN-DELCO SD,11,7.4,25.8,55.9,11
2008,125237603,Delaware,RADNOR TOWNSHIP SD,4,68.4,25.9,4.6,1.1
2008,125237603,Delaware,RADNOR TOWNSHIP SD,8,33.9,47.7,13,5.4
2008,125237603,Delaware,RADNOR TOWNSHIP SD,11,23.4,38.5,32.5,5.6
2008,125237702,Delaware,RIDLEY SD,4,33.6,48.8,13.2,4.4
2008,125237702,Delaware,RIDLEY SD,8,10.6,33.7,26.7,29
2008,125237702,Delaware,RIDLEY SD,11,6.2,24.5,52.8,16.5
2008,125237903,Delaware,ROSE TREE MEDIA SD,4,60.1,34.3,4.5,1
2008,125237903,Delaware,ROSE TREE MEDIA SD,8,18,42.5,25.2,14.4
2008,125237903,Delaware,ROSE TREE MEDIA SD,11,21,31.2,39.4,8.5
2008,125238402,Delaware,SOUTHEAST DELCO SD,4,15.5,48.1,24.7,11.7
2008,125238402,Delaware,SOUTHEAST DELCO SD,8,4.9,22.6,26.6,45.9
2008,125238402,Delaware,SOUTHEAST DELCO SD,11,2.8,7.6,52.6,37
2008,125238502,Delaware,SPRINGFIELD SD,4,36.8,49.4,12.6,1.3
2008,125238502,Delaware,SPRINGFIELD SD,8,17,39.4,28.5,15.2
2008,125238502,Delaware,SPRINGFIELD SD,11,15.4,30.4,45.4,8.8
2008,125239452,Delaware,UPPER DARBY SD,4,28.9,43.5,19.5,8.1
2008,125239452,Delaware,UPPER DARBY SD,8,6.8,30.9,31.1,31.1
2008,125239452,Delaware,UPPER DARBY SD,11,4.3,15.6,47.6,32.5
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,4,66.4,28.6,4.1,0.9
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,8,31,43.5,18.4,7.1
2008,125239603,Delaware,WALLINGFORD-SWARTHMORE SD,11,19.7,31.1,36.1,13.1
