year,aun,county,district,grade,writing_a,writing_p,writing_b,writing_bb
2005,118408852,Luzerne,WILKES-BARRE AREA SD,11,11.2,76.2,7.4,5.2
2005,118409203,Luzerne,WYOMING AREA SD,11,18.1,68.8,8.6,4.5
2005,118409302,Luzerne,WYOMING VALLEY WEST SD,11,3.3,67,18.3,11.4
2005,117412003,Lycoming,EAST LYCOMING SD,11,10,65.7,15,9.3
2005,117414003,Lycoming,JERSEY SHORE AREA SD,11,3.2,63.9,20.8,12
2005,117414203,Lycoming,LOYALSOCK TOWNSHIP SD,11,8.5,59.3,17.8,14.4
2005,117415004,Lycoming,MONTGOMERY AREA SD,11,2.8,80.3,12.7,4.2
2005,117415103,Lycoming,MONTOURSVILLE AREA SD,11,10.2,77.4,8.6,3.8
2005,117415303,Lycoming,MUNCY SD,11,1.3,79.2,6.5,13
2005,117416103,Lycoming,SOUTH WILLIAMSPORT AREA,11,6.9,77.6,9.5,6
2005,117417202,Lycoming,WILLIAMSPORT AREA SD,11,2.8,67.8,17.4,12
2005,109420803,Mckean,BRADFORD AREA SD,11,1.9,60.7,18.4,18.9
2005,109422303,Mckean,KANE AREA SD,11,2.3,46,26.4,25.3
2005,109426003,Mckean,OTTO-ELDRED SD,11,1.6,44.3,26.2,27.9
2005,109426303,Mckean,PORT ALLEGANY SD,11,1,40.6,25,33.3
2005,109427503,Mckean,SMETHPORT AREA SD,11,2.7,64.4,20.5,12.3
2005,104431304,Mercer,COMMODORE PERRY SD,11,1.9,81.5,14.8,1.9
2005,104432503,Mercer,FARRELL AREA SD,11,0,50.9,35.8,13.2
2005,104432803,Mercer,GREENVILLE AREA SD,11,5.5,65.8,22.6,6.2
2005,104432903,Mercer,GROVE CITY AREA SD,11,8.8,78.5,9.4,3.3
2005,104433303,Mercer,HERMITAGE SD,11,4.7,64.2,14,17.1
2005,104433604,Mercer,JAMESTOWN AREA SD,11,5.6,68.5,14.8,11.1
2005,104433903,Mercer,LAKEVIEW SD,11,5.8,84.9,7,2.3
2005,104435003,Mercer,MERCER AREA SD,11,2.8,77.4,17.9,1.9
2005,104435303,Mercer,REYNOLDS SD,11,2.4,67.7,16.5,13.4
2005,104435603,Mercer,SHARON CITY SD,11,2.6,63.2,13.2,21.1
2005,104435703,Mercer,SHARPSVILLE AREA SD,11,0,63.7,28.6,7.7
2005,104437503,Mercer,WEST MIDDLESEX AREA SD,11,2.3,77.3,11.4,9.1
2005,111444602,Mifflin,MIFFLIN COUNTY SD,11,0.8,50.6,14.1,34.4
2005,120452003,Monroe,EAST STROUDSBURG AREA SD,11,6.8,59.2,17.7,16.4
2005,120455203,Monroe,PLEASANT VALLEY SD,11,2.3,61.9,21.3,14.5
2005,120455403,Monroe,POCONO MOUNTAIN SD,11,0.9,60.5,23.3,15.2
2005,120456003,Monroe,STROUDSBURG AREA SD,11,5.8,70.6,13.2,10.4
2005,123460302,Montgomery,ABINGTON SD,11,6.2,73.6,12.1,8.1
2005,123461302,Montgomery,CHELTENHAM TOWNSHIP SD,11,6.8,77.7,9.4,6.1
2005,123461602,Montgomery,COLONIAL SD,11,4.4,62.7,15.2,17.7
2005,123463603,Montgomery,HATBORO-HORSHAM SD,11,10.8,72.2,10.8,6.3
2005,123463803,Montgomery,JENKINTOWN SD,11,0,88.9,6.7,4.4
2005,123464502,Montgomery,LOWER MERION SD,11,17.2,71.6,6.9,4.3
2005,123464603,Montgomery,LOWER MORELAND TOWNSHIP,11,13.1,83.1,3.1,0.8
2005,123465303,Montgomery,METHACTON SD,11,4,81.7,9.9,4.3
2005,123465602,Montgomery,NORRISTOWN SD,11,2,46.7,22.1,29.2
2005,123465702,Montgomery,NORTH PENN SD,11,12.2,80.7,4.8,2.3
2005,123466103,Montgomery,PERKIOMEN VALLEY SD,11,5.3,69.1,16.4,9.2
2005,123466303,Montgomery,POTTSGROVE SD,11,4.3,64.4,18.1,13.3
2005,123466403,Montgomery,POTTSTOWN SD,11,1.4,59.2,20.4,19
2005,123467103,Montgomery,SOUDERTON AREA SD,11,9.1,70.7,12.9,7.3
2005,123467203,Montgomery,SPRINGFIELD TOWNSHIP SD,11,9.2,61.6,12.4,16.8
2005,123467303,Montgomery,SPRING-FORD AREA SD,11,10.4,68.6,9.1,11.9
2005,123468303,Montgomery,UPPER DUBLIN SD,11,15.5,72,6.1,6.4
2005,123468402,Montgomery,UPPER MERION AREA SD,11,12.4,69.8,9.7,8.1
2005,123468503,Montgomery,UPPER MORELAND TOWNSHIP,11,0,57.1,27.8,15.1
2005,123468603,Montgomery,UPPER PERKIOMEN SD,11,8,76.9,11.6,3.6
2005,123469303,Montgomery,WISSAHICKON SD,11,7,71.4,9.9,11.7
2005,116471803,Montour,DANVILLE AREA SD,11,12,79.2,5.5,3.3
2005,120480803,Northampton,BANGOR AREA SD,11,0.8,47.8,23.3,28.1
2005,120481002,Northampton,BETHLEHEM AREA SD,11,5.7,58,16.9,19.5
2005,120483302,Northampton,EASTON AREA SD,11,4.4,62.7,13.9,19
2005,120484803,Northampton,NAZARETH AREA SD,11,0.5,71.2,16.4,11.9
2005,120484903,Northampton,NORTHAMPTON AREA SD,11,2.5,61.2,17.9,18.4
2005,120485603,Northampton,PEN ARGYL AREA SD,11,12.3,56.2,14.4,17.1
2005,120486003,Northampton,SAUCON VALLEY SD,11,3.6,70.2,14.9,11.3
2005,120488603,Northampton,WILSON AREA SD,11,5.8,60.7,16.8,16.8
2005,116493503,Northumberland,LINE MOUNTAIN SD,11,6,70.2,13.1,10.7
2005,116495003,Northumberland,MILTON AREA SD,11,5.5,67.3,15.8,11.5
2005,116495103,Northumberland,MOUNT CARMEL AREA SD,11,3.7,69.4,14.9,11.9
2005,116496503,Northumberland,SHAMOKIN AREA SD,11,4.2,63.2,18.4,14.2
2005,116496603,Northumberland,SHIKELLAMY SD,11,3.9,63.7,16.8,15.6
2005,116498003,Northumberland,WARRIOR RUN SD,11,4.4,77.2,12.5,5.9
2005,115503004,Perry,GREENWOOD SD,11,8.9,75,5.4,10.7
2005,115504003,Perry,NEWPORT SD,11,14.1,62.6,12.1,11.1
2005,115506003,Perry,SUSQUENITA SD,11,2.4,60.5,16.2,21
2005,115508003,Perry,WEST PERRY SD,11,4.2,57.1,15.6,23.1
2005,126515001,Philadelphia,PHILADELPHIA CITY SD,11,1.6,36.8,22.3,39.3
2005,120522003,Pike,DELAWARE VALLEY SD,11,5.6,78.7,12.5,3.2
2005,109530304,Potter,AUSTIN AREA SD,11,0,53.3,26.7,20
2005,109531304,Potter,COUDERSPORT AREA SD,11,0,76.8,20.3,2.9
2005,109532804,Potter,GALETON AREA SD,11,0,79.5,7.7,12.8
2005,109535504,Potter,NORTHERN POTTER SD,11,1.8,63.6,20,14.5
2005,109537504,Potter,OSWAYO VALLEY SD,11,6.1,69.4,10.2,14.3
2005,129540803,Schuylkill,BLUE MOUNTAIN SD,11,6.1,72.9,11.8,9.2
2005,129544503,Schuylkill,MAHANOY AREA SD,11,2.1,71.6,18.9,7.4
2005,129544703,Schuylkill,MINERSVILLE AREA SD,11,1.2,74.4,19.5,4.9
2005,129545003,Schuylkill,NORTH SCHUYLKILL SD,11,0,86.8,9.1,4.1
2005,129546003,Schuylkill,PINE GROVE AREA SD,11,3.7,74.6,13.4,8.2
2005,129546103,Schuylkill,POTTSVILLE AREA SD,11,3,71.6,14.8,10.7
2005,129547303,Schuylkill,SCHUYLKILL HAVEN AREA SD,11,1.1,65.6,21.1,12.2
2005,129547203,Schuylkill,SHENANDOAH VALLEY SD,11,1.3,45.5,23.4,29.9
2005,129547603,Schuylkill,TAMAQUA AREA SD,11,4.8,68.3,12.4,14.5
2005,129547803,Schuylkill,TRI-VALLEY SD,11,6.3,73,12.7,7.9
2005,129548803,Schuylkill,WILLIAMS VALLEY SD,11,0,55.1,21.3,23.6
2005,116555003,Snyder,MIDD-WEST SD,11,4.4,75.3,14.6,5.7
2005,116557103,Snyder,SELINSGROVE AREA SD,11,12,55.8,14.2,18
2005,108561003,Somerset,BERLIN BROTHERSVALLEY SD,11,9.7,79.2,6.9,4.2
2005,108561803,Somerset,CONEMAUGH TOWNSHIP AREA,11,2.2,90.3,7.5,0
2005,108565203,Somerset,MEYERSDALE AREA SD,11,15.7,66.7,8.3,9.3
2005,108565503,Somerset,NORTH STAR SD,11,2.9,61,20,16.2
2005,108566303,Somerset,ROCKWOOD AREA SD,11,1.6,57.8,23.4,17.2
2005,108567004,Somerset,SALISBURY-ELK LICK SD,11,0,84,12,4
2005,108567204,Somerset,SHADE-CENTRAL CITY SD,11,4.4,62.2,22.2,11.1
2005,108567404,Somerset,SHANKSVILLE-STONYCREEK,11,2.8,38.9,27.8,30.6
2005,108567703,Somerset,SOMERSET AREA SD,11,2.2,64.2,16.2,17.5
2005,108568404,Somerset,TURKEYFOOT VALLEY AREA,11,0,68,8,24
2005,108569103,Somerset,WINDBER AREA SD,11,4.6,82.6,8.3,4.6
2005,117576303,Sullivan,SULLIVAN COUNTY SD,11,3.4,75.9,6.9,13.8
2005,119581003,Susquehanna,BLUE RIDGE SD,11,7.3,70.8,16.7,5.2
2005,119582503,Susquehanna,ELK LAKE SD,11,0,70.6,23.5,5.9
2005,119583003,Susquehanna,FOREST CITY REGIONAL SD,11,3,74.2,18.2,4.5
2005,119584503,Susquehanna,MONTROSE AREA SD,11,2,46.3,32,19.7
2005,119584603,Susquehanna,MOUNTAIN VIEW SD,11,0,58.2,20.5,21.3
2005,119586503,Susquehanna,SUSQUEHANNA COMM SD,11,0,76.3,16.9,6.8
2005,117596003,Tioga,NORTHERN TIOGA SD,11,0,72.8,16,11.2
2005,117597003,Tioga,SOUTHERN TIOGA SD,11,3.9,68,14.4,13.8
2005,117598503,Tioga,WELLSBORO AREA SD,11,15.6,64.8,9.8,9.8
2005,116604003,Union,LEWISBURG AREA SD,11,3.6,84.8,8,3.6
2005,116605003,Union,MIFFLINBURG AREA SD,11,6.3,75.4,14.3,4
2005,106611303,Venango,CRANBERRY AREA SD,11,1.6,63.5,19,15.9
2005,106612203,Venango,FRANKLIN AREA SD,11,0,57.8,22.8,19.4
2005,106616203,Venango,OIL CITY AREA SD,11,3.5,74.3,11.9,10.4
2005,106617203,Venango,TITUSVILLE AREA SD,11,13.1,69.1,10.9,6.9
2005,106618603,Venango,VALLEY GROVE SD,11,1.4,59.2,12.7,26.8
2005,105628302,Warren,WARREN COUNTY SD,11,3.3,71.1,15.1,10.6
2005,101630504,Washington,AVELLA AREA SD,11,0,35.9,29.7,34.4
2005,101630903,Washington,BENTWORTH SD,11,0,82.6,6.5,10.9
2005,101631003,Washington,BETHLEHEM-CENTER SD,11,13.2,70.8,5.7,10.4
2005,101631203,Washington,BURGETTSTOWN AREA SD,11,18.3,67.8,4.3,9.6
2005,101631503,Washington,CALIFORNIA AREA SD,11,3.6,60.7,14.3,21.4
2005,101631703,Washington,CANON-MCMILLAN SD,11,4.4,72.4,14.3,8.8
2005,101631803,Washington,CHARLEROI SD,11,1,63.6,18.2,17.2
2005,101631903,Washington,CHARTIERS-HOUSTON SD,11,5.3,64.2,17.9,12.6
2005,101632403,Washington,FORT CHERRY SD,11,3,64.4,11.9,20.8
2005,101633903,Washington,MCGUFFEY SD,11,3,70.9,16.4,9.7
2005,101636503,Washington,PETERS TOWNSHIP SD,11,22.2,74.9,1.6,1.3
2005,101637002,Washington,RINGGOLD SD,11,8.9,62.8,14.7,13.6
2005,101638003,Washington,TRINITY AREA SD,11,6.7,72.2,10.2,10.9
2005,101638803,Washington,WASHINGTON SD,11,9.4,56.1,15.1,19.4
2005,119648303,Wayne,WALLENPAUPACK AREA SD,11,4.2,70.8,14.6,10.4
2005,119648703,Wayne,WAYNE HIGHLANDS SD,11,3.6,54.8,25.6,16
2005,119648903,Wayne,WESTERN WAYNE SD,11,1.4,63,21.9,13.7
2005,107650603,Westmoreland,BELLE VERNON AREA SD,11,5.9,74,11.8,8.3
2005,107650703,Westmoreland,BURRELL SD,11,6.1,68.1,17.8,8
2005,107651603,Westmoreland,DERRY AREA SD,11,5.4,82.7,10.9,1
2005,107652603,Westmoreland,FRANKLIN REGIONAL SD,11,18,76,3,3
2005,107653102,Westmoreland,GREATER LATROBE SD,11,5.5,81.1,9.3,4.1
2005,107653203,Westmoreland,GREENSBURG SALEM SD,11,8,70.5,15.5,6.1
2005,107653802,Westmoreland,HEMPFIELD AREA SD,11,10.1,69.6,13.9,6.4
2005,107654103,Westmoreland,JEANNETTE CITY SD,11,3.3,61.5,22,13.2
2005,107654403,Westmoreland,KISKI AREA SD,11,6.6,82,7.1,4.3
2005,107654903,Westmoreland,LIGONIER VALLEY SD,11,4.7,63.4,16.9,15.1
2005,107655803,Westmoreland,MONESSEN CITY SD,11,2.6,53.2,24.7,19.5
2005,107655903,Westmoreland,MOUNT PLEASANT AREA SD,11,15.2,74.6,5.6,4.6
2005,107656303,Westmoreland,NEW KENSINGTON-ARNOLD SD,11,26.8,57.4,9.8,6
2005,107656502,Westmoreland,NORWIN SD,11,3.8,69.3,16.4,10.5
2005,107657103,Westmoreland,PENN-TRAFFORD SD,11,8.9,78.3,8.4,4.4
2005,107657503,Westmoreland,SOUTHMORELAND SD,11,4.7,78.5,6.4,10.5
2005,107658903,Westmoreland,YOUGH SD,11,6.3,73,12.2,8.5
2005,119665003,Wyoming,LACKAWANNA TRAIL SD,11,1.8,74.5,16.4,7.3
2005,118667503,Wyoming,TUNKHANNOCK AREA SD,11,1.8,57.4,26,14.8
2005,112671303,York,CENTRAL YORK SD,11,7.7,72.6,10,9.7
2005,112671603,York,DALLASTOWN AREA SD,11,7.7,72.8,9.1,10.3
2005,112671803,York,DOVER AREA SD,11,3.7,63.1,22.8,10.4
2005,112672203,York,EASTERN YORK SD,11,3.2,74.1,13.8,9
2005,112672803,York,HANOVER PUBLIC SD,11,4.1,45.5,22.8,27.6
2005,112674403,York,NORTHEASTERN YORK SD,11,2.3,74.9,14,8.8
2005,115674603,York,NORTHERN YORK CO SD,11,0.8,52.5,22.2,24.5
2005,112675503,York,RED LION AREA SD,11,4.3,74.3,10.3,11.1
2005,112676203,York,SOUTH EASTERN SD,11,0.9,69,16.4,13.7
2005,112676403,York,SOUTH WESTERN SD,11,3.9,64.1,18.1,13.9
2005,112676503,York,SOUTHERN YORK CO SD,11,11.4,75.1,9.2,4.4
2005,112676703,York,SPRING GROVE AREA SD,11,2,64.3,13.8,20
2005,115219002,York,WEST SHORE SD,11,3.2,73.5,10.5,12.8
2005,112678503,York,WEST YORK AREA SD,11,2.4,59.2,24.8,13.6
2005,112679002,York,YORK CITY SD,11,0.7,44.6,19.9,34.8
2005,112679403,York,YORK SUBURBAN SD,11,4.6,75.4,11.8,8.2
2006,112011103,Adams,BERMUDIAN SPRINGS SD,5,0,60.8,39.2,0
2006,112011103,Adams,BERMUDIAN SPRINGS SD,8,2.8,43.6,52.5,1.1
2006,112011103,Adams,BERMUDIAN SPRINGS SD,11,11.2,69.1,19.1,0.7
2006,112011603,Adams,CONEWAGO VALLEY SD,5,0.3,55.1,43.2,1.3
2006,112011603,Adams,CONEWAGO VALLEY SD,8,2.7,72.3,23.3,1.7
2006,112011603,Adams,CONEWAGO VALLEY SD,11,7.8,68.7,21.4,2.1
2006,112013054,Adams,FAIRFIELD AREA SD,5,1,45.9,53.1,0
2006,112013054,Adams,FAIRFIELD AREA SD,8,2.1,53.7,42.1,2.1
2006,112013054,Adams,FAIRFIELD AREA SD,11,2.5,77.8,18.5,1.2
2006,112013753,Adams,GETTYSBURG AREA SD,5,0.9,53,43.3,2.8
2006,112013753,Adams,GETTYSBURG AREA SD,8,8.6,64.8,25.1,1.5
2006,112013753,Adams,GETTYSBURG AREA SD,11,6.3,74.3,17.5,1.9
2006,112015203,Adams,LITTLESTOWN AREA SD,5,0.6,38.3,61.1,0
2006,112015203,Adams,LITTLESTOWN AREA SD,8,2.1,69.6,24.7,3.6
2006,112015203,Adams,LITTLESTOWN AREA SD,11,18.8,69.9,9.7,1.6
2006,112018523,Adams,UPPER ADAMS SD,5,1.7,62.4,35,0.9
2006,112018523,Adams,UPPER ADAMS SD,8,0.7,68.2,29.1,2
2006,112018523,Adams,UPPER ADAMS SD,11,7.3,81,11.7,0
2006,103020603,Allegheny,ALLEGHENY VALLEY SD,5,5.4,48.4,46.2,0
2006,103020603,Allegheny,ALLEGHENY VALLEY SD,8,8.2,69.1,21.8,0.9
2006,103020603,Allegheny,ALLEGHENY VALLEY SD,11,31.3,61.4,6,1.2
2006,103020753,Allegheny,AVONWORTH SD,5,1.1,53.4,45.5,0
2006,103020753,Allegheny,AVONWORTH SD,8,1.1,52.2,44.4,2.2
2006,103020753,Allegheny,AVONWORTH SD,11,12.9,75.3,10.8,1.1
2006,103021102,Allegheny,BALDWIN-WHITEHALL SD,5,1.4,46.3,50.5,1.8
2006,103021102,Allegheny,BALDWIN-WHITEHALL SD,8,13,68.8,17.6,0.6
2006,103021102,Allegheny,BALDWIN-WHITEHALL SD,11,44.4,45.2,8.6,1.9
2006,103021252,Allegheny,BETHEL PARK SD,5,2.9,72.4,24.7,0
2006,103021252,Allegheny,BETHEL PARK SD,8,16.7,77.2,5.6,0.5
2006,103021252,Allegheny,BETHEL PARK SD,11,40.5,57.1,2.1,0.2
2006,103021453,Allegheny,BRENTWOOD BOROUGH SD,5,0,61.3,37.6,1.1
2006,103021453,Allegheny,BRENTWOOD BOROUGH SD,8,9.2,67.9,22.9,0
2006,103021453,Allegheny,BRENTWOOD BOROUGH SD,11,39.7,54.5,5.8,0
2006,103021603,Allegheny,CARLYNTON SD,5,2.6,57.9,38.2,1.3
2006,103021603,Allegheny,CARLYNTON SD,8,5.7,66.4,27.9,0
2006,103021603,Allegheny,CARLYNTON SD,11,18.8,67.2,12.5,1.6
2006,103021752,Allegheny,CHARTIERS VALLEY SD,5,0.4,43.4,55.8,0.4
2006,103021752,Allegheny,CHARTIERS VALLEY SD,8,11.2,60.5,27.2,1.1
2006,103021752,Allegheny,CHARTIERS VALLEY SD,11,20.3,76.1,3.6,0
2006,103021903,Allegheny,CLAIRTON CITY SD,5,0,6.7,85.3,8
2006,103021903,Allegheny,CLAIRTON CITY SD,8,0,22.7,65.2,12.1
2006,103021903,Allegheny,CLAIRTON CITY SD,11,0,57.4,38.3,4.3
2006,103022103,Allegheny,CORNELL SD,5,0,75.5,24.5,0
2006,103022103,Allegheny,CORNELL SD,8,4.9,65.9,29.3,0
2006,103022103,Allegheny,CORNELL SD,11,4.4,84.4,11.1,0
2006,103022253,Allegheny,DEER LAKES SD,5,2.6,68,28.8,0.7
2006,103022253,Allegheny,DEER LAKES SD,8,10.8,78.5,10.8,0
2006,103022253,Allegheny,DEER LAKES SD,11,14.8,74.8,9.7,0.6
2006,103022503,Allegheny,DUQUESNE CITY SD,5,0,11.3,86.8,1.9
2006,103022503,Allegheny,DUQUESNE CITY SD,8,0,22.8,64.9,12.3
2006,103022503,Allegheny,DUQUESNE CITY SD,11,2.6,87.2,10.3,0
2006,103022803,Allegheny,EAST ALLEGHENY SD,5,0.8,40.9,58.3,0
2006,103022803,Allegheny,EAST ALLEGHENY SD,8,0.6,58.4,40.5,0.6
2006,103022803,Allegheny,EAST ALLEGHENY SD,11,5.3,81.1,12.1,1.5
2006,103023153,Allegheny,ELIZABETH FORWARD SD,5,0.5,57.2,41.8,0.5
2006,103023153,Allegheny,ELIZABETH FORWARD SD,8,1.5,62.2,34.5,1.9
2006,103023153,Allegheny,ELIZABETH FORWARD SD,11,18,72.8,8.8,0.4
2006,103023912,Allegheny,FOX CHAPEL AREA SD,5,11,57.3,31.8,0
2006,103023912,Allegheny,FOX CHAPEL AREA SD,8,11.3,68.7,19,1.1
2006,103023912,Allegheny,FOX CHAPEL AREA SD,11,30.1,58.8,10.6,0.5
2006,103024102,Allegheny,GATEWAY SD,5,2,39.1,57.1,1.7
2006,103024102,Allegheny,GATEWAY SD,8,9.9,57.6,28.9,3.6
2006,103024102,Allegheny,GATEWAY SD,11,31.1,60.3,7.5,1.1
2006,103024603,Allegheny,HAMPTON TOWNSHIP SD,5,10.3,63.4,25.9,0.4
2006,103024603,Allegheny,HAMPTON TOWNSHIP SD,8,14.4,73.6,11.2,0.8
2006,103024603,Allegheny,HAMPTON TOWNSHIP SD,11,34.5,64.2,1.3,0
2006,103024753,Allegheny,HIGHLANDS SD,5,5.3,40.6,53.5,0.5
2006,103024753,Allegheny,HIGHLANDS SD,8,6.7,70,22.9,0.5
2006,103024753,Allegheny,HIGHLANDS SD,11,16.2,73.2,10.6,0
2006,103025002,Allegheny,KEYSTONE OAKS SD,5,1.8,46.2,51.5,0.6
2006,103025002,Allegheny,KEYSTONE OAKS SD,8,0,54.1,42.9,2.9
2006,103025002,Allegheny,KEYSTONE OAKS SD,11,7,67.1,22.1,3.8
2006,103026002,Allegheny,MCKEESPORT AREA SD,5,0.6,50,48.4,0.9
2006,103026002,Allegheny,MCKEESPORT AREA SD,8,0.9,59.3,31.3,8.4
2006,103026002,Allegheny,MCKEESPORT AREA SD,11,5.2,64.3,26.9,3.5
2006,103026303,Allegheny,MONTOUR SD,5,0.9,74.3,24.8,0
2006,103026303,Allegheny,MONTOUR SD,8,5.7,78.5,14.2,1.6
2006,103026303,Allegheny,MONTOUR SD,11,10.3,84.8,4.9,0
2006,103026343,Allegheny,MOON AREA SD,5,1.4,57,41.3,0.3
2006,103026343,Allegheny,MOON AREA SD,8,6.9,77.3,15.1,0.7
2006,103026343,Allegheny,MOON AREA SD,11,20.4,75.5,3.8,0.4
2006,103026402,Allegheny,MT LEBANON SD,5,19.7,64.4,16,0
2006,103026402,Allegheny,MT LEBANON SD,8,17.7,72.2,9.2,0.9
2006,103026402,Allegheny,MT LEBANON SD,11,51.8,45.3,2.9,0
2006,103026852,Allegheny,NORTH ALLEGHENY SD,5,10.4,68.8,20.6,0.2
2006,103026852,Allegheny,NORTH ALLEGHENY SD,8,14.7,74.3,10.7,0.3
2006,103026852,Allegheny,NORTH ALLEGHENY SD,11,26.7,68.3,4.3,0.8
2006,103026902,Allegheny,NORTH HILLS SD,5,7.4,70.2,22.3,0
2006,103026902,Allegheny,NORTH HILLS SD,8,2.7,78.2,18.9,0.3
2006,103026902,Allegheny,NORTH HILLS SD,11,23.3,73.6,2.9,0.2
2006,103026873,Allegheny,NORTHGATE SD,5,3.9,72.8,23.3,0
2006,103026873,Allegheny,NORTHGATE SD,8,4.4,51.9,42.2,1.5
2006,103026873,Allegheny,NORTHGATE SD,11,16.5,69.6,10.4,3.5
2006,103027352,Allegheny,PENN HILLS SD,5,0.3,40.7,58,1
2006,103027352,Allegheny,PENN HILLS SD,8,0.2,36.4,54.9,8.4
2006,103027352,Allegheny,PENN HILLS SD,11,9.4,80.3,9.4,0.9
2006,103021003,Allegheny,PINE-RICHLAND SD,5,3.4,67.7,28.7,0.3
2006,103021003,Allegheny,PINE-RICHLAND SD,8,9,83.1,7.3,0.7
2006,103021003,Allegheny,PINE-RICHLAND SD,11,29.5,67.5,3,0
2006,102027451,Allegheny,PITTSBURGH SD,5,0.6,36,61.8,1.5
2006,102027451,Allegheny,PITTSBURGH SD,8,3.5,42,45.9,8.7
2006,102027451,Allegheny,PITTSBURGH SD,11,8.9,64.4,22.7,4
2006,103027503,Allegheny,PLUM BOROUGH SD,5,3.6,64.4,32,0
2006,103027503,Allegheny,PLUM BOROUGH SD,8,6,65.7,27.7,0.6
2006,103027503,Allegheny,PLUM BOROUGH SD,11,24.4,62.9,11.5,1.2
2006,103027753,Allegheny,QUAKER VALLEY SD,5,7.5,54.8,37,0.7
2006,103027753,Allegheny,QUAKER VALLEY SD,8,5.8,75,18.6,0.6
2006,103027753,Allegheny,QUAKER VALLEY SD,11,32.2,64.4,2.7,0.7
2006,103028203,Allegheny,RIVERVIEW SD,5,11.8,64.5,23.7,0
2006,103028203,Allegheny,RIVERVIEW SD,8,5.5,60.4,34.1,0
2006,103028203,Allegheny,RIVERVIEW SD,11,6.7,76,17.3,0
2006,103028302,Allegheny,SHALER AREA SD,5,1.2,55.4,43.5,0
2006,103028302,Allegheny,SHALER AREA SD,8,3.7,63.1,30.6,2.6
2006,103028302,Allegheny,SHALER AREA SD,11,17.9,68.5,12.9,0.7
2006,103028653,Allegheny,SOUTH ALLEGHENY SD,5,0.9,48.2,50.9,0
2006,103028653,Allegheny,SOUTH ALLEGHENY SD,8,3.2,63.6,30.5,2.6
2006,103028653,Allegheny,SOUTH ALLEGHENY SD,11,15.2,72,12.1,0.8
2006,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,5,2.4,63,34.5,0
2006,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,8,9,77.1,12.5,1.4
2006,103028703,Allegheny,SOUTH FAYETTE TOWNSHIP SD,11,28.2,65,6.7,0
2006,103028753,Allegheny,SOUTH PARK SD,5,6.1,73.5,19.9,0.6
2006,103028753,Allegheny,SOUTH PARK SD,8,3,62.9,33.5,0.6
2006,103028753,Allegheny,SOUTH PARK SD,11,20.3,70.3,6.8,2.6
2006,103028833,Allegheny,STEEL VALLEY SD,5,1.9,33.5,60.2,4.3
2006,103028833,Allegheny,STEEL VALLEY SD,8,3.2,51.9,38.6,6.3
2006,103028833,Allegheny,STEEL VALLEY SD,11,8.5,68.6,17,5.9
2006,103028853,Allegheny,STO-ROX SD,5,0,46.4,51.2,2.4
2006,103028853,Allegheny,STO-ROX SD,8,0.9,47.7,45.9,5.4
2006,103028853,Allegheny,STO-ROX SD,11,0,65,30.1,4.9
2006,103029203,Allegheny,UPPER SAINT CLAIR SD,5,2.7,67,30.3,0
2006,103029203,Allegheny,UPPER SAINT CLAIR SD,8,22.6,74.1,3.3,0
2006,103029203,Allegheny,UPPER SAINT CLAIR SD,11,52.3,46.3,1.4,0
2006,103029403,Allegheny,WEST ALLEGHENY SD,5,2.8,72.4,24.8,0
2006,103029403,Allegheny,WEST ALLEGHENY SD,8,10.4,77.8,11.7,0
2006,103029403,Allegheny,WEST ALLEGHENY SD,11,57.7,40.2,2,0
2006,103029553,Allegheny,WEST JEFFERSON HILLS SD,5,8.4,70,20.5,1.1
2006,103029553,Allegheny,WEST JEFFERSON HILLS SD,8,8.2,61.8,28.3,1.7
2006,103029553,Allegheny,WEST JEFFERSON HILLS SD,11,26.4,65.9,7.4,0.4
2006,103029603,Allegheny,WEST MIFFLIN AREA SD,5,2.1,41.5,55.2,1.2
2006,103029603,Allegheny,WEST MIFFLIN AREA SD,8,1.1,60.5,34.6,3.8
2006,103029603,Allegheny,WEST MIFFLIN AREA SD,11,11.8,71.4,14.7,2
2006,103029803,Allegheny,WILKINSBURG BOROUGH SD,5,0,23,75.2,1.8
2006,103029803,Allegheny,WILKINSBURG BOROUGH SD,8,0,20.8,68.9,10.4
2006,103029803,Allegheny,WILKINSBURG BOROUGH SD,11,5.6,57.7,31,5.6
2006,103029902,Allegheny,WOODLAND HILLS SD,5,0.9,26.1,72.7,0.3
2006,103029902,Allegheny,WOODLAND HILLS SD,8,0,44.7,45.7,9.6
2006,103029902,Allegheny,WOODLAND HILLS SD,11,14.4,66.2,16.1,3.3
2006,128030603,Armstrong,APOLLO-RIDGE SD,5,0,54.6,44.6,0.8
2006,128030603,Armstrong,APOLLO-RIDGE SD,8,1.5,68.7,27.6,2.2
2006,128030603,Armstrong,APOLLO-RIDGE SD,11,7.7,82.1,10.3,0
2006,128030852,Armstrong,ARMSTRONG SD,5,0,42.4,57.1,0.5
2006,128030852,Armstrong,ARMSTRONG SD,8,1.7,55.8,38.4,4
2006,128030852,Armstrong,ARMSTRONG SD,11,15.1,72.9,9.8,2.2
2006,128033053,Armstrong,FREEPORT AREA SD,5,0.7,58.6,40.7,0
2006,128033053,Armstrong,FREEPORT AREA SD,8,4.7,74.5,16.8,4
